-9.427433180809024270e-06,-7.875662040710446066e-01,5.938309364318847372e+00,2.988550186157226562e+01,3.155708074569702148e+00,1.508109550049994141e-01,0.000000000000000000e+00
-1.059595685005188228e-05,-1.079794485568999818e+00,5.938485603332519069e+00,2.988541603088378906e+01,3.155638933181762695e+00,2.382156740059144795e-01,0.000000000000000000e+00
-9.990505027770999057e-06,-1.199924976825713863e+00,5.938144140243529989e+00,2.988577461242675781e+01,3.155784606933593750e+00,3.255162100103916600e-01,0.000000000000000000e+00
-8.850875902175905317e-06,-1.246787245273589750e+00,5.938423447608947470e+00,2.988566970825195312e+01,3.155692577362060547e+00,4.128174490033416077e-01,0.000000000000000000e+00
-7.587922739982607582e-06,-1.261006350517272612e+00,5.938140993118286026e+00,2.988545227050781250e+01,3.155593872070312500e+00,5.000921699975151569e-01,0.000000000000000000e+00
-6.375213432312014735e-06,-1.261251432895660107e+00,5.938650827407836452e+00,2.988539505004882812e+01,3.155456781387329102e+00,5.874426490045152605e-01,0.000000000000000000e+00
-5.405171084403994979e-06,-1.255467803478240496e+00,5.937821559906005575e+00,2.988549041748046875e+01,3.155787944793701172e+00,6.746956120041431859e-01,0.000000000000000000e+00
-4.184975552558901980e-06,-1.246969385147094433e+00,5.938158302307129155e+00,2.988560867309570312e+01,3.155702590942382812e+00,7.619945920014288276e-01,0.000000000000000000e+00
-3.239048051834109084e-06,-1.237190086841582826e+00,5.938436822891235423e+00,2.988568496704101562e+01,3.155605792999267578e+00,8.492406279983697459e-01,0.000000000000000000e+00
-2.581448364257815301e-06,-1.227074439525603911e+00,5.938281040191649929e+00,2.988557052612304688e+01,3.155482292175292969e+00,9.365068680053809658e-01,0.000000000000000000e+00
-2.122585701942446470e-06,-1.217387588024139156e+00,5.938046579360961807e+00,2.988555145263671875e+01,3.155560016632080078e+00,1.023803736999980174e+00,0.000000000000000000e+00
-1.773848819732668699e-06,-1.207883269786834468e+00,5.938773565292358114e+00,2.988554000854492188e+01,3.155560255050659180e+00,1.111114532002829947e+00,0.000000000000000000e+00
-1.478133130073550399e-06,-1.197704679965972518e+00,5.937657122611999405e+00,2.988580703735351562e+01,3.155851364135742188e+00,1.198368049997952767e+00,0.000000000000000000e+00
-1.238955545425417967e-06,-1.187600047588348140e+00,5.938450984954833700e+00,2.988582801818847656e+01,3.155645370483398438e+00,1.285631863996968605e+00,0.000000000000000000e+00
-1.050792860984805079e-06,-1.177055211067199458e+00,5.938432102203369034e+00,2.988577270507812500e+01,3.155671596527099609e+00,1.372881382005289197e+00,0.000000000000000000e+00
-8.949196815490750559e-07,-1.166574103832244580e+00,5.939441542625426784e+00,2.988546180725097656e+01,3.155690908432006836e+00,1.460104493002290837e+00,0.000000000000000000e+00
-7.731928110122710024e-07,-1.156006844043731441e+00,5.938985996246337606e+00,2.988589477539062500e+01,3.155481815338134766e+00,1.547513267010799609e+00,0.000000000000000000e+00
-6.681417703628568587e-07,-1.145553274154662793e+00,5.937438397407531987e+00,2.988612747192382812e+01,3.155686140060424805e+00,1.634812229007366113e+00,0.000000000000000000e+00
-5.698570489883452347e-07,-1.134782631397246888e+00,5.938435249328612997e+00,2.988596343994140625e+01,3.155560731887817383e+00,1.722063006003736518e+00,0.000000000000000000e+00
-4.904118061065702397e-07,-1.124254317283630122e+00,5.938261370658874050e+00,2.988599777221679688e+01,3.155516386032104492e+00,1.809330338001018390e+00,0.000000000000000000e+00
-4.299909353256254628e-07,-1.113679976463317622e+00,5.938537530899047567e+00,2.988603210449218750e+01,3.155706405639648438e+00,1.896578929998213425e+00,0.000000000000000000e+00
-3.681577920913725345e-07,-1.102770073413848584e+00,5.937551693916320872e+00,2.988630676269531250e+01,3.155659437179565430e+00,1.983856114005902782e+00,0.000000000000000000e+00
-3.229454040527372977e-07,-1.092187864780425732e+00,5.938377027511596573e+00,2.988597106933593750e+01,3.155561208724975586e+00,2.071204501000465825e+00,0.000000000000000000e+00
-2.737401008605986102e-07,-1.081422729492187207e+00,5.938460426330566477e+00,2.988609886169433594e+01,3.155416965484619141e+00,2.158434260010835715e+00,0.000000000000000000e+00
-2.333664178848295730e-07,-1.070810623168944931e+00,5.938007240295410050e+00,2.988603401184082031e+01,3.155602693557739258e+00,2.245660204003797844e+00,0.000000000000000000e+00
-1.972059488296537857e-07,-1.060080106258391996e+00,5.937957673072815190e+00,2.988587379455566406e+01,3.155635118484497070e+00,2.332881704001920298e+00,0.000000000000000000e+00
-1.777331113815336824e-07,-1.049598999023437118e+00,5.938001732826232448e+00,2.988608360290527344e+01,3.155586004257202148e+00,2.420110610997653566e+00,0.000000000000000000e+00
-1.488228321075468813e-07,-1.039720959663390731e+00,5.938469867706298366e+00,2.988615417480468750e+01,3.155649900436401367e+00,2.507658217000425793e+00,0.000000000000000000e+00
-1.137717247009306687e-07,-1.030258340835570996e+00,5.938258223533630087e+00,2.988616943359375000e+01,3.155605554580688477e+00,2.594978919005370699e+00,0.000000000000000000e+00
